ZIPCODE,CITY,STATE,LINEHAUL
60610,Chicago,IL,2959.26
60642,Chicago,IL,2959.26
62246,Greenville,IL,2959.26
62255,Lenzburg,IL,2959.26
33401,West Palm Beach,FL,2715.06
33409,West Palm Beach,FL,2715.06
36604,Mobile,AL,2715.06
38057,Moscow,TN,2959.26
04747,Island Falls,ME,2715.06
62551,Niantic,IL,2959.26
39350,Philadelphia,MS,2715.06
49738,Grayling,MI,2959.26
04492,Waite,ME,2715.06
04694,Baileyville,ME,2715.06
60436,Joliet,IL,2959.26
60491,Homer Glen,IL,2959.26
60607,Chicago,IL,2959.26
60611,Chicago,IL,2959.26
60622,Chicago,IL,2959.26
60638,Chicago,IL,2959.26
60699,Chicago,IL,2959.26
61725,Carlock,IL,2959.26
61732,Danvers,IL,2959.26
62220,Belleville,IL,2959.26
33411,West Palm Beach,FL,2715.06
36560,Mount Vernon,AL,2715.06
38004,Atoka,TN,2959.26
32508,Pensacola,FL,2722.46
33417,West Palm Beach,FL,2722.46
33438,Canal Point,FL,2722.46
33952,Port Charlotte,FL,2722.46
33954,Port Charlotte,FL,2722.46
33980,Punta Gorda,FL,2722.46
33981,Port Charlotte,FL,2722.46
36576,Silverhill,AL,2722.46
36602,Mobile,AL,2722.46
36603,Mobile,AL,2722.46
38133,Memphis,TN,2974.06
62284,Smithboro,IL,2974.06
60403,Crest Hill,IL,2974.06
60480,Willow Springs,IL,2974.06
60606,Chicago,IL,2974.06
61721,Armington,IL,2974.06
48738,Greenbush,MI,2974.06
49338,Paris,MI,2974.06
04413,Brookton,ME,2722.46
32561,Gulf Breeze,FL,2722.46
33953,Port Charlotte,FL,2722.46
36580,Summerdale,AL,2722.46
36606,Mobile,AL,2722.46
36609,Mobile,AL,2722.46
38655,Oxford,MS,2722.46
39067,Ethel,MS,2722.46
39439,Heidelberg,MS,2722.46
39747,Kilmichael,MS,2722.46
62544,Macon,IL,2974.06
62992,Ullin,IL,2974.06
63845,East Prairie,MO,2722.46
60501,Summit Argo,IL,2974.06
60534,Lyons,IL,2974.06
60558,Western Springs,IL,2974.06
60601,Chicago,IL,2974.06
60602,Chicago,IL,2974.06
60603,Chicago,IL,2974.06
60604,Chicago,IL,2974.06
60612,Chicago,IL,2974.06
60614,Chicago,IL,2974.06
61774,Stanford,IL,2974.06
62221,Belleville,IL,2974.06
62223,Belleville,IL,2974.06
62232,Caseyville,IL,2974.06
62249,Highland,IL,2974.06
60623,Chicago,IL,2988.86
60647,Chicago,IL,2988.86
60657,Chicago,IL,2988.86
60804,Cicero,IL,2988.86
62208,Fairview Heights,IL,2988.86
62217,Baldwin,IL,2988.86
33405,West Palm Beach,FL,2729.86
33414,Wellington,FL,2729.86
33948,Port Charlotte,FL,2729.86
36521,Chunchula,AL,2729.86
36538,Frankville,AL,2729.86
36558,Millry,AL,2729.86
36575,Semmes,AL,2729.86
36693,Mobile,AL,2729.86
38023,Drummonds,TN,2988.86
04619,Calais,ME,2729.86
62534,Findlay,IL,2988.86
62539,Illiopolis,IL,2988.86
62990,Thebes,IL,2988.86
49452,Rothbury,MI,2988.86
49601,Cadillac,MI,2988.86
49623,Chase,MI,2988.86
38659,Potts Camp,MS,2729.86
38232,Hornbeak,TN,2988.86
38915,Bruce,MS,2729.86
39365,Union,MS,2729.86
33480,Palm Beach,FL,2729.86
38134,Memphis,TN,2988.86
38135,Memphis,TN,2988.86
60304,Oak Park,IL,2988.86
60402,Berwyn,IL,2988.86
60404,Shorewood,IL,2988.86
60435,Joliet,IL,2988.86
60460,Odell,IL,2988.86
60527,Willowbrook,IL,2988.86
60546,Riverside,IL,2988.86
60618,Chicago,IL,2988.86
60624,Chicago,IL,2988.86
61319,Cornell,IL,2988.86
62262,Mulberry Grove,IL,2988.86
62264,New Athens,IL,2988.86
49309,Bitely,MI,2988.86
62281,Saint Jacob,IL,2988.86
62513,Blue Mound,IL,2988.86
62548,Mount Pulaski,IL,2988.86
62907,Ava,IL,2988.86
62975,Pomona,IL,2988.86
62294,Troy,IL,2988.86
62976,Pulaski,IL,2988.86
63830,Caruthersville,MO,2729.86
33406,West Palm Beach,FL,2729.86
33476,Pahokee,FL,2729.86
33935,Labelle,FL,2729.86
33950,Punta Gorda,FL,2729.86
36532,Fairhope,AL,2729.86
36615,Mobile,AL,2729.86
38018,Cordova,TN,2988.86
38642,Lamar,MS,2729.86
48728,Curran,MI,2988.86
04691,Whiting,ME,2729.86
60441,Lockport,IL,2988.86
60525,La Grange,IL,2988.86
60526,La Grange Park,IL,2988.86
60559,Westmont,IL,2988.86
60613,Chicago,IL,2988.86
60625,Chicago,IL,2988.86
60639,Chicago,IL,2988.86
60651,Chicago,IL,2988.86
61729,Congerville,IL,2988.86
61753,Lexington,IL,2988.86
62080,Ramsey,IL,2988.86
60130,Forest Park,IL,2996.26
60421,Elwood,IL,2996.26
60521,Hinsdale,IL,2996.26
60561,Darien,IL,2996.26
60630,Chicago,IL,2996.26
60640,Chicago,IL,2996.26
60641,Chicago,IL,2996.26
60644,Chicago,IL,2996.26
61730,Cooksville,IL,2996.26
61738,El Paso,IL,2996.26
62234,Collinsville,IL,2996.26
33470,Loxahatchee,FL,2737.26
33983,Punta Gorda,FL,2737.26
36518,Chatom,AL,2737.26
36619,Mobile,AL,2737.26
62905,Alto Pass,IL,2996.26
62940,Gorham,IL,2996.26
04626,Cutler,ME,2737.26
04657,Meddybemps,ME,2737.26
38603,Ashland,MS,2737.26
48705,Barton City,MI,2996.26
48740,Harrisville,MI,2996.26
48745,Mikado,MI,2996.26
33415,West Palm Beach,FL,2737.26
33449,Lake Worth,FL,2737.26
33460,Lake Worth,FL,2737.26
33461,Lake Worth,FL,2737.26
33463,Lake Worth,FL,2737.26
36549,Lillian,AL,2737.26
36608,Mobile,AL,2737.26
60154,Westchester,IL,2996.26
60301,Oak Park,IL,2996.26
60439,Lemont,IL,2996.26
60479,Verona,IL,2996.26
60513,Brookfield,IL,2996.26
60514,Clarendon Hills,IL,2996.26
60522,Hinsdale,IL,2996.26
60544,Plainfield,IL,2996.26
60586,Plainfield,IL,2996.26
60659,Chicago,IL,2996.26
60660,Chicago,IL,2996.26
60707,Elmwood Park,IL,2996.26
61743,Graymont,IL,2996.26
61759,Minier,IL,2996.26
62061,Marine,IL,2996.26
62203,East Saint Louis,IL,2996.26
62226,Belleville,IL,2996.26
62233,Chester,IL,2996.26
38635,Holly Springs,MS,2737.26
38913,Banner,MS,2737.26
38951,Pittsboro,MS,2737.26
62656,Lincoln,IL,2996.26
62998,Wolf Lake,IL,2996.26
63801,Sikeston,MO,2737.26
62285,Smithton,IL,3003.66
62547,Mount Auburn,IL,3003.66
62635,Emden,IL,3003.66
38016,Cordova,TN,3003.66
38079,Tiptonville,TN,3003.66
38120,Memphis,TN,3003.66
49421,Hesperia,MI,3003.66
49756,Lewiston,MI,3003.66
39057,Conehatta,MS,2737.26
39337,Little Rock,MS,2737.26
39338,Louin,MS,2737.26
60171,River Grove,IL,3003.66
60447,Minooka,IL,3003.66
60516,Downers Grove,IL,3003.66
60626,Chicago,IL,3003.66
60634,Chicago,IL,3003.66
60645,Chicago,IL,3003.66
61742,Goodfield,IL,3003.66
62204,East Saint Louis,IL,3003.66
62205,East Saint Louis,IL,3003.66
62260,Millstadt,IL,3003.66
04471,Orient,ME,2737.26
04668,Princeton,ME,2737.26
04763,Oakfield,ME,2737.26
33467,Lake Worth,FL,2737.26
33472,Boynton Beach,FL,2737.26
33982,Punta Gorda,FL,2737.26
36535,Foley,AL,2737.26
36605,Mobile,AL,2737.26
38128,Memphis,TN,3003.66
38138,Germantown,TN,3003.66
62950,Jacob,IL,3003.66
60162,Hillside,IL,3003.66
60202,Evanston,IL,3003.66
60302,Oak Park,IL,3003.66
60410,Channahon,IL,3003.66
60523,Oak Brook,IL,3003.66
60646,Chicago,IL,3003.66
60706,Harwood Heights,IL,3003.66
61313,Blackstone,IL,3003.66
61755,Mackinaw,IL,3003.66
62062,Maryville,IL,3003.66
49446,New Era,MI,3003.66
49655,Leroy,MI,3003.66
49642,Idlewild,MI,3011.06
49651,Lake City,MI,3011.06
32563,Gulf Breeze,FL,2737.26
33462,Lake Worth,FL,2737.26
36582,Theodore,AL,2737.26
36695,Mobile,AL,2737.26
38017,Collierville,TN,3011.06
38122,Memphis,TN,3011.06
04780,Smyrna Mills,ME,2737.26
60201,Evanston,IL,3011.06
60446,Romeoville,IL,3011.06
60470,Ransom,IL,3011.06
60515,Downers Grove,IL,3011.06
60517,Woodridge,IL,3011.06
60585,Plainfield,IL,3011.06
60631,Chicago,IL,3011.06
60712,Lincolnwood,IL,3011.06
62019,Donnellson,IL,3011.06
62550,Moweaqua,IL,3011.06
62567,Stonington,IL,3011.06
63851,Hayti,MO,2737.26
38914,Big Creek,MS,2737.26
39074,Forest,MS,2737.26
39090,Kosciusko,MS,2759.46
39367,Waynesboro,MS,2759.46
36587,Wilmer,AL,2759.46
38053,Millington,TN,3011.06
38117,Memphis,TN,3011.06
38139,Germantown,TN,3011.06
49455,Shelby,MI,3011.06
49733,Frederic,MI,3011.06
62515,Buffalo,IL,3011.06
60077,Skokie,IL,3011.06
60104,Bellwood,IL,3011.06
60656,Chicago,IL,3011.06
61733,Deer Creek,IL,3011.06
61771,Secor,IL,3011.06
62011,Bingham,IL,3011.06
60053,Morton Grove,IL,3011.06
60076,Skokie,IL,3011.06
60155,Broadview,IL,3011.06
60163,Berkeley,IL,3011.06
60164,Melrose Park,IL,3011.06
60714,Niles,IL,3011.06
62017,Coffeen,IL,3011.06
62201,East Saint Louis,IL,3011.06
62207,East Saint Louis,IL,3011.06
33955,Punta Gorda,FL,2759.46
36583,Tibbie,AL,2759.46
38111,Memphis,TN,3011.06
38119,Memphis,TN,3011.06
38601,Abbeville,MS,2759.46
38673,Taylor,MS,2759.46
62275,Pocahontas,IL,3011.06
62545,Mechanicsburg,IL,3011.06
62957,Mc Clure,IL,3011.06
63102,Saint Louis,MO,2759.46
63101,Saint Louis,MO,2759.46
33426,Boynton Beach,FL,2759.46
33435,Boynton Beach,FL,2759.46
33471,Moore Haven,FL,2759.46
36553,Mc Intosh,AL,2759.46
38108,Memphis,TN,3018.46
38112,Memphis,TN,3018.46
60126,Elmhurst,IL,3018.46
60153,Maywood,IL,3018.46
60165,Stone Park,IL,3018.46
60203,Evanston,IL,3018.46
60440,Bolingbrook,IL,3018.46
60490,Bolingbrook,IL,3018.46
60532,Lisle,IL,3018.46
61333,Long Point,IL,3018.46
61747,Hopedale,IL,3018.46
62032,Fillmore,IL,3018.46
62060,Madison,IL,3018.46
38685,Waterford,MS,2759.46
49688,Tustin,MI,3018.46
49304,Baldwin,MI,3018.46
49618,Boon,MI,3018.46
33430,Belle Glade,FL,2766.86
33473,Boynton Beach,FL,2766.86
36555,Magnolia Springs,AL,2766.86
38115,Memphis,TN,3018.46
38137,Memphis,TN,3018.46
38157,Memphis,TN,3018.46
62520,Dawson,IL,3018.46
62682,San Jose,IL,3018.46
63103,Saint Louis,MO,2766.86
63104,Saint Louis,MO,2766.86
63106,Saint Louis,MO,2766.86
63155,Saint Louis,MO,2766.86
63867,Matthews,MO,2766.86
38949,Paris,MS,2766.86
38967,Winona,MS,2766.86
60091,Wilmette,IL,3018.46
60181,Villa Park,IL,3018.46
61530,Eureka,IL,3018.46
61744,Gridley,IL,3018.46
60131,Franklin Park,IL,3018.46
60137,Glen Ellyn,IL,3018.46
60305,River Forest,IL,3018.46
60565,Naperville,IL,3018.46
62090,Venice,IL,3018.46
62206,East Saint Louis,IL,3018.46
62239,Dupo,IL,3018.46
62240,East Carondelet,IL,3018.46
33437,Boynton Beach,FL,2766.86
36522,Citronelle,AL,2766.86
36530,Elberta,AL,2766.86
36544,Irvington,AL,2766.86
38066,Rossville,TN,3018.46
38104,Memphis,TN,3018.46
38661,Red Banks,MS,2766.86
04628,Dennysville,ME,2766.86
62553,Oconee,IL,3018.46
62643,Hartsburg,IL,3018.46
63107,Saint Louis,MO,2766.86
63701,Cape Girardeau,MO,2766.86
63703,Cape Girardeau,MO,2766.86
62280,Rockwood,IL,3018.46
63118,Saint Louis,MO,2766.86
60043,Kenilworth,IL,3018.46
60093,Winnetka,IL,3018.46
60160,Melrose Park,IL,3018.46
60191,Wood Dale,IL,3018.46
60503,Aurora,IL,3018.46
61734,Delavan,IL,3018.46
62025,Edwardsville,IL,3018.46
62086,Sorento,IL,3018.46
62241,Ellis Grove,IL,3018.46
48742,Lincoln,MI,3018.46
49436,Mears,MI,3018.46
49663,Manton,MI,3018.46
04652,Lubec,ME,2766.86
04671,Robbinston,ME,2766.86
38105,Memphis,TN,3018.46
33973,Lehigh Acres,FL,2774.26
33436,Boynton Beach,FL,2774.26
38107,Memphis,TN,3025.86
38125,Memphis,TN,3025.86
38141,Memphis,TN,3025.86
60187,Wheaton,IL,3025.86
61760,Minonk,IL,3025.86
62001,Alhambra,IL,3025.86
62510,Assumption,IL,3025.86
62942,Grand Tower,IL,3025.86
63108,Saint Louis,MO,2774.26
63110,Saint Louis,MO,2774.26
63113,Saint Louis,MO,2774.26
63115,Saint Louis,MO,2774.26
63147,Saint Louis,MO,2774.26
49420,Hart,MI,3025.86
49656,Luther,MI,3025.86
39443,Laurel,MS,2774.26
38965,Water Valley,MS,2774.26
60025,Glenview,IL,3025.86
60101,Addison,IL,3025.86
60148,Lombard,IL,3025.86
60189,Wheaton,IL,3025.86
60564,Naperville,IL,3025.86
61516,Benson,IL,3025.86
61550,Morton,IL,3025.86
62040,Granite City,IL,3025.86
33444,Delray Beach,FL,2774.26
33445,Delray Beach,FL,2774.26
33493,South Bay,FL,2774.26
36511,Bon Secour,AL,2774.26
33966,Fort Myers,FL,2774.26
49709,Atlanta,MI,3025.86
62561,Riverton,IL,3025.86
62568,Taylorville,IL,3025.86
62671,New Holland,IL,3025.86
63120,Saint Louis,MO,2774.26
63111,Saint Louis,MO,2781.66
63116,Saint Louis,MO,2781.66
63139,Saint Louis,MO,2781.66
63736,Benton,MO,2781.66
33446,Delray Beach,FL,2781.66
33483,Delray Beach,FL,2781.66
38114,Memphis,TN,3025.86
60007,Elk Grove Village,IL,3025.86
60022,Glencoe,IL,3025.86
60026,Glenview,IL,3025.86
60106,Bensenville,IL,3025.86
60176,Schiller Park,IL,3025.86
60505,Aurora,IL,3025.86
60599,Fox Valley,IL,3025.86
62034,Glen Carbon,IL,3025.86
62049,Hillsboro,IL,3025.86
38929,Gore Springs,MS,2781.66
39117,Morton,MS,2781.66
39152,Pulaski,MS,2781.66
39422,Bay Springs,MS,2781.66
39440,Laurel,MS,2781.66
48721,Black River,MI,3025.86
60143,Itasca,IL,3033.26
60450,Morris,IL,3033.26
60540,Naperville,IL,3033.26
60701,Chicago,IL,3033.26
32566,Navarre,FL,2781.66
38132,Memphis,TN,3033.26
62634,Elkhart,IL,3033.26
63109,Saint Louis,MO,2781.66
63112,Saint Louis,MO,2781.66
63143,Saint Louis,MO,2781.66
63827,Bragg City,MO,2781.66
63877,Steele,MO,2781.66
04666,Pembroke,ME,2781.66
33976,Lehigh Acres,FL,2781.66
33484,Delray Beach,FL,2781.66
33498,Boca Raton,FL,2781.66
38103,Memphis,TN,3033.26
38118,Memphis,TN,3033.26
38126,Memphis,TN,3033.26
38127,Memphis,TN,3033.26
38131,Memphis,TN,3033.26
60018,Des Plaines,IL,3033.26
60062,Northbrook,IL,3033.26
60068,Park Ridge,IL,3033.26
60108,Bloomingdale,IL,3033.26
60139,Glendale Heights,IL,3033.26
60157,Medinah,IL,3033.26
60188,Carol Stream,IL,3033.26
60190,Winfield,IL,3033.26
60199,Carol Stream,IL,3033.26
60506,Aurora,IL,3033.26
60538,Montgomery,IL,3033.26
60543,Oswego,IL,3033.26
60560,Yorkville,IL,3033.26
60563,Naperville,IL,3033.26
62097,Worden,IL,3033.26
49668,Mesick,MI,3033.26
38943,Mc Carley,MS,2781.66
63105,Saint Louis,MO,2781.66
63117,Saint Louis,MO,2781.66
63136,Saint Louis,MO,2781.66
63673,Saint Mary,MO,2781.66
62278,Red Bud,IL,3040.66
62557,Pana,IL,3040.66
63121,Saint Louis,MO,2789.06
63130,Saint Louis,MO,2789.06
63133,Saint Louis,MO,2789.06
63846,Essex,MO,2789.06
60172,Roselle,IL,3040.66
60185,West Chicago,IL,3040.66
60193,Schaumburg,IL,3040.66
60416,Coal City,IL,3040.66
60555,Warrenville,IL,3040.66
62048,Hartford,IL,3040.66
62087,South Roxana,IL,3040.66
62088,Staunton,IL,3040.66
62236,Columbia,IL,3040.66
33487,Boca Raton,FL,2789.06
36541,Grand Bay,AL,2789.06
38611,Byhalia,MS,2789.06
39322,Buckatunna,MS,2789.06
49746,Hillman,MI,3040.66
60015,Deerfield,IL,3040.66
60016,Des Plaines,IL,3040.66
60173,Schaumburg,IL,3040.66
61534,Green Valley,IL,3040.66
61561,Roanoke,IL,3040.66
61571,Washington,IL,3040.66
62015,Butler,IL,3040.66
62702,Springfield,IL,3040.66
63123,Saint Louis,MO,2789.06
63144,Saint Louis,MO,2789.06
63755,Jackson,MO,2789.06
63771,Oran,MO,2789.06
63775,Perryville,MO,2789.06
63869,New Madrid,MO,2789.06
38925,Duck Hill,MS,2789.06
39160,Sallis,MS,2789.06
33431,Boca Raton,FL,2789.06
38106,Memphis,TN,3040.66
38109,Memphis,TN,3040.66
38116,Memphis,TN,3040.66
33967,Fort Myers,FL,2789.06
36542,Gulf Shores,AL,2789.06
36561,Orange Beach,AL,2789.06
60035,Highland Park,IL,3048.06
60195,Schaumburg,IL,3048.06
61358,Rutland,IL,3048.06
61535,Groveland,IL,3048.06
61548,Metamora,IL,3048.06
62074,New Douglas,IL,3048.06
62084,Roxana,IL,3048.06
48762,Spruce,MI,3048.06
49449,Pentwater,MI,3048.06
38654,Olive Branch,MS,2789.06
38917,Carrollton,MS,2789.06
62666,Middletown,IL,3048.06
62701,Springfield,IL,3048.06
63119,Saint Louis,MO,2789.06
63124,Saint Louis,MO,2789.06
63135,Saint Louis,MO,2789.06
63780,Scott City,MO,2789.06
62664,Mason City,IL,3048.06
62703,Springfield,IL,3048.06
63134,Saint Louis,MO,2796.46
63140,Saint Louis,MO,2796.46
63857,Kennett,MO,2796.46
63879,Wardell,MO,2796.46
60040,Highwood,IL,3048.06
60133,Hanover Park,IL,3048.06
60502,Aurora,IL,3048.06
60512,Bristol,IL,3048.06
61602,Peoria,IL,3048.06
61611,East Peoria,IL,3048.06
61740,Flanagan,IL,3048.06
62051,Irving,IL,3048.06
33903,North Fort Myers,FL,2796.46
39437,Ellisville,MS,2796.46
04730,Houlton,ME,2796.46
49646,Kalkaska,MI,3048.06
49402,Branch,MI,3048.06
49766,Ossineke,MI,3048.06
60008,Rolling Meadows,IL,3048.06
60056,Mount Prospect,IL,3048.06
60107,Streamwood,IL,3048.06
61568,Tremont,IL,3048.06
61605,Peoria,IL,3048.06
61606,Peoria,IL,3048.06
62010,Bethalto,IL,3048.06
62095,Wood River,IL,3048.06
62517,Bulpitt,IL,3048.06
62712,Springfield,IL,3048.06
63074,Saint Ann,MO,2796.46
63129,Saint Louis,MO,2796.46
63132,Saint Louis,MO,2796.46
63137,Saint Louis,MO,2796.46
04667,Perry,ME,2796.46
33432,Boca Raton,FL,2796.46
36529,Deer Park,AL,2796.46
38606,Batesville,MS,2796.46
38672,Southaven,MS,2796.46
39189,Walnut Grove,MS,2796.46
33974,Lehigh Acres,FL,2796.46
39176,Vaiden,MS,2803.86
39452,Lucedale,MS,2803.86
60037,Fort Sheridan,IL,3055.46
60510,Batavia,IL,3055.46
60545,Plano,IL,3055.46
61321,Dana,IL,3055.46
61610,Creve Coeur,IL,3055.46
62018,Cottage Hills,IL,3055.46
62083,Rosamond,IL,3055.46
49735,Gaylord,MI,3055.46
33428,Boca Raton,FL,2803.86
33433,Boca Raton,FL,2803.86
33496,Boca Raton,FL,2803.86
33909,Cape Coral,FL,2803.86
62531,Edinburg,IL,3055.46
62556,Palmer,IL,3055.46
62704,Springfield,IL,3055.46
63114,Saint Louis,MO,2803.86
63125,Saint Louis,MO,2803.86
63138,Saint Louis,MO,2803.86
62563,Rochester,IL,3055.46
62707,Springfield,IL,3055.46
63122,Saint Louis,MO,2803.86
63841,Dexter,MO,2803.86
63862,Lilbourn,MO,2803.86
60005,Arlington Heights,IL,3055.46
60070,Prospect Heights,IL,3055.46
60134,Geneva,IL,3055.46
60169,Hoffman Estates,IL,3055.46
60444,Mazon,IL,3055.46
60542,North Aurora,IL,3055.46
61377,Wenona,IL,3055.46
61603,Peoria,IL,3055.46
62024,East Alton,IL,3055.46
62069,Mount Olive,IL,3055.46
38671,Southaven,MS,2803.86
39481,Stringer,MS,2803.86
72301,West Memphis,AR,2803.86
33067,Pompano Beach,FL,2803.86
33434,Boca Raton,FL,2803.86
33486,Boca Raton,FL,2803.86
34142,Immokalee,FL,2803.86
49620,Buckley,MI,3055.46
49689,Wellston,MI,3055.46
49633,Fife Lake,MI,3062.86
39145,Pelahatchie,MS,2803.86
39480,Soso,MS,2803.86
60004,Arlington Heights,IL,3062.86
60045,Lake Forest,IL,3062.86
60067,Palatine,IL,3062.86
60194,Schaumburg,IL,3062.86
60424,Gardner,IL,3062.86
61604,Peoria,IL,3062.86
63033,Florissant,MO,2803.86
63042,Hazelwood,MO,2803.86
63044,Bridgeton,MO,2803.86
63141,Saint Louis,MO,2803.86
63735,Bell City,MO,2803.86
33901,Fort Myers,FL,2803.86
33905,Fort Myers,FL,2803.86
33917,North Fort Myers,FL,2803.86
33442,Deerfield Beach,FL,2811.26
33916,Fort Myers,FL,2811.26
33990,Cape Coral,FL,2811.26
33991,Cape Coral,FL,2811.26
36509,Bayou La Batre,AL,2811.26
60074,Palatine,IL,3062.86
60090,Wheeling,IL,3062.86
60103,Bartlett,IL,3062.86
60504,Aurora,IL,3062.86
60539,Mooseheart,IL,3062.86
61554,Pekin,IL,3062.86
61607,Peoria,IL,3062.86
62002,Alton,IL,3062.86
62067,Moro,IL,3062.86
62094,Witt,IL,3062.86
38637,Horn Lake,MS,2811.26
39153,Raleigh,MS,2811.26
62298,Waterloo,IL,3062.86
62684,Sherman,IL,3062.86
63127,Saint Louis,MO,2811.26
63128,Saint Louis,MO,2811.26
63131,Saint Louis,MO,2811.26
63670,Sainte Genevieve,MO,2811.26
63740,Chaffee,MO,2811.26
62546,Morrisonville,IL,3070.26
62555,Owaneco,IL,3070.26
62633,Easton,IL,3070.26
62711,Springfield,IL,3070.26
63045,Earth City,MO,2811.26
63126,Saint Louis,MO,2811.26
63739,Burfordville,MO,2811.26
63825,Bloomfield,MO,2811.26
60044,Lake Bluff,IL,3070.26
60174,Saint Charles,IL,3070.26
60175,Saint Charles,IL,3070.26
60192,Hoffman Estates,IL,3070.26
61360,Seneca,IL,3070.26
61532,Forest City,IL,3070.26
61545,Lowpoint,IL,3070.26
61614,Peoria,IL,3070.26
61615,Peoria,IL,3070.26
61616,Peoria Heights,IL,3070.26
62009,Benld,IL,3070.26
62033,Gillespie,IL,3070.26
33441,Deerfield Beach,FL,2811.26
36584,Vinegar Bend,AL,2811.26
49459,Walkerville,MI,3070.26
49638,Harrietta,MI,3070.26
49747,Hubbard Lake,MI,3070.26
49753,Lachine,MI,3070.26
38620,Courtland,MS,2811.26
39362,State Line,MS,2811.26
38922,Coffeeville,MS,2811.26
33907,Fort Myers,FL,2811.26
33993,Cape Coral,FL,2811.26
36523,Coden,AL,2811.26
60184,Wayne,IL,3070.26
60548,Sandwich,IL,3070.26
60549,Serena,IL,3070.26
61369,Toluca,IL,3070.26
61546,Manito,IL,3070.26
62242,Evansville,IL,3070.26
63010,Arnold,MO,2811.26
63017,Chesterfield,MO,2811.26
63026,Fenton,MO,2811.26
63034,Florissant,MO,2811.26
63146,Saint Louis,MO,2811.26
63766,Millersville,MO,2811.26
49680,South Boardman,MI,3070.26
72364,Marion,AR,2811.26
72315,Blytheville,AR,2818.66
60064,North Chicago,IL,3070.26
60088,Great Lakes,IL,3070.26
60541,Newark,IL,3070.26
60551,Sheridan,IL,3070.26
33904,Cape Coral,FL,2818.66
36528,Dauphin Island,AL,2818.66
38680,Walls,MS,2818.66
49625,Copemish,MI,3070.26
62560,Raymond,IL,3070.26
62693,Williamsville,IL,3070.26
63031,Florissant,MO,2818.66
63043,Maryland Heights,MO,2818.66
63849,Gobler,MO,2818.66
63870,Parma,MO,2818.66
04631,Eastport,ME,2818.66
33063,Pompano Beach,FL,2818.66
33064,Pompano Beach,FL,2818.66
33440,Clewiston,FL,2818.66
60120,Elgin,IL,3085.06
60123,Elgin,IL,3085.06
60554,Sugar Grove,IL,3085.06
61567,Topeka,IL,3085.06
63011,Ballwin,MO,2818.66
63386,West Alton,MO,2818.66
63785,Whitewater,MO,2818.66
39459,Moselle,MS,2818.66
39464,Ovett,MS,2818.66
39562,Moss Point,MS,2818.66
39563,Moss Point,MS,2818.66
49649,Kingsley,MI,3085.06
49644,Irons,MI,3085.06
49795,Vanderbilt,MI,3085.06
33060,Pompano Beach,FL,2826.06
33069,Pompano Beach,FL,2826.06
33908,Fort Myers,FL,2826.06
04764,Oxbow,ME,2826.06
38651,Nesbit,MS,2826.06
38666,Sardis,MS,2826.06
39581,Pascagoula,MS,2826.06
60069,Lincolnshire,IL,3085.06
60089,Buffalo Grove,IL,3085.06
60124,Elgin,IL,3085.06
60177,South Elgin,IL,3085.06
60552,Somonauk,IL,3085.06
61334,Lostant,IL,3085.06
61570,Washburn,IL,3085.06
62075,Nokomis,IL,3085.06
62091,Walshville,IL,3085.06
62277,Prairie du Rocher,IL,3085.06
62536,Glenarm,IL,3085.06
62625,Cantrall,IL,3085.06
62629,Chatham,IL,3085.06
62642,Greenview,IL,3085.06
63052,Imperial,MO,2826.06
63301,Saint Charles,MO,2826.06
63303,Saint Charles,MO,2826.06
63769,Oak Ridge,MO,2826.06
63852,Holcomb,MO,2826.06
63876,Senath,MO,2826.06
63936,Dudley,MO,2826.06
62538,Harvel,IL,3099.86
63005,Chesterfield,MO,2826.06
63822,Bernie,MO,2826.06
63833,Catron,MO,2826.06
33062,Pompano Beach,FL,2826.06
33073,Pompano Beach,FL,2826.06
33076,Pompano Beach,FL,2826.06
33912,Fort Myers,FL,2826.06
33914,Cape Coral,FL,2826.06
33919,Fort Myers,FL,2826.06
49683,Thompsonville,MI,3099.86
60010,Barrington,IL,3099.86
60061,Vernon Hills,IL,3099.86
61341,Marseilles,IL,3099.86
61375,Varna,IL,3099.86
62035,Godfrey,IL,3099.86
04760,Monticello,ME,2826.06
38923,Coila,MS,2826.06
39051,Carthage,MS,2826.06
